task_id,submit_success,submit_http_status,submit_latency_ms,final_status,result_success,worker,queue_wait_ms,inference_ms,total_ms,num_detections,error,result_image_url
20260708_092245_009_233,True,202,45.393500000045606,done,True,obb_worker_1,2962,8.281,2986,0,,/api/v1/result/20260708_092245_009_233/image
20260708_092244_312_152,True,202,29.104799999913666,done,True,obb_worker_1,1300,4.3043,1321,0,,/api/v1/result/20260708_092244_312_152/image
20260708_092244_085_124,True,202,40.337299999919196,done,True,obb_worker_1,730,5.6946,752,0,,/api/v1/result/20260708_092244_085_124/image
20260708_092245_396_279,True,202,40.09439999981623,done,True,obb_worker_1,3873,19.475,3906,0,,/api/v1/result/20260708_092245_396_279/image
20260708_092244_447_166,True,202,45.83909999973912,done,True,obb_worker_1,1547,3.8072,1567,0,,/api/v1/result/20260708_092244_447_166/image
20260708_092245_109_246,True,202,26.97919999991427,done,True,obb_worker_1,3234,8.5148,3257,0,,/api/v1/result/20260708_092245_109_246/image
20260708_092244_820_210,True,202,46.45540000001347,done,True,obb_worker_1,2421,6.7513,2446,0,,/api/v1/result/20260708_092244_820_210/image
20260708_092245_072_241,True,202,38.695999999617925,done,True,obb_worker_1,3128,14.3268,3157,0,,/api/v1/result/20260708_092245_072_241/image
20260708_092246_146_370,True,202,28.936400000020512,done,True,obb_worker_1,5571,9.5858,5595,0,,/api/v1/result/20260708_092246_146_370/image
20260708_092246_310_388,True,202,42.05150000007052,done,True,obb_worker_1,5888,9.2067,5912,0,,/api/v1/result/20260708_092246_310_388/image
20260708_092245_248_261,True,202,46.06289999992441,done,True,obb_worker_1,3513,11.1612,3539,0,,/api/v1/result/20260708_092245_248_261/image
20260708_092244_121_128,True,202,37.09789999993518,done,True,obb_worker_1,806,6.2469,829,0,,/api/v1/result/20260708_092244_121_128/image
20260708_092244_284_147,True,202,47.53840000012133,done,True,obb_worker_1,1178,6.743,1201,0,,/api/v1/result/20260708_092244_284_147/image
20260708_092245_497_291,True,202,36.09149999965666,done,True,obb_worker_1,4080,7.4273,4101,0,,/api/v1/result/20260708_092245_497_291/image
20260708_092245_649_310,True,202,50.47729999978401,done,True,obb_worker_1,4441,9.2132,4464,0,,/api/v1/result/20260708_092245_649_310/image
20260708_092244_875_217,True,202,44.36179999993328,done,True,obb_worker_1,2582,7.6625,2606,0,,/api/v1/result/20260708_092244_875_217/image
20260708_092245_436_284,True,202,40.201299999807816,done,True,obb_worker_1,3953,7.713,3974,0,,/api/v1/result/20260708_092245_436_284/image
20260708_092246_246_381,True,202,36.702299999888055,done,True,obb_worker_1,5786,8.4274,5809,0,,/api/v1/result/20260708_092246_246_381/image
20260708_092245_346_273,True,202,36.93440000006376,done,True,obb_worker_1,3739,7.6617,3761,0,,/api/v1/result/20260708_092245_346_273/image
20260708_092245_926_342,True,202,53.3621999998104,done,True,obb_worker_1,5089,9.0868,5112,0,,/api/v1/result/20260708_092245_926_342/image
20260708_092245_180_254,True,202,44.28909999978714,done,True,obb_worker_1,3393,7.3093,3414,0,,/api/v1/result/20260708_092245_180_254/image
20260708_092245_953_346,True,202,25.793700000122044,done,True,obb_worker_1,5117,8.6822,5139,0,,/api/v1/result/20260708_092245_953_346/image
20260708_092246_072_360,True,202,45.50699999981589,done,True,obb_worker_1,5378,9.8553,5401,0,,/api/v1/result/20260708_092246_072_360/image
20260708_092245_621_306,True,202,49.56460000039442,done,True,obb_worker_1,4385,7.6922,4407,0,,/api/v1/result/20260708_092245_621_306/image
20260708_092246_171_372,True,202,69.78079999998954,done,True,obb_worker_1,5576,9.1324,5599,0,,/api/v1/result/20260708_092246_171_372/image
20260708_092245_524_295,True,202,39.08150000006572,done,True,obb_worker_1,4159,7.731,4180,0,,/api/v1/result/20260708_092245_524_295/image
20260708_092246_170_371,True,202,50.647900000058144,done,True,obb_worker_1,5600,8.8707,5623,0,,/api/v1/result/20260708_092246_170_371/image
20260708_092246_467_407,True,202,44.15830000016285,done,True,obb_worker_1,6308,9.689,6332,0,,/api/v1/result/20260708_092246_467_407/image
20260708_092245_623_307,True,202,42.549899999812624,done,True,obb_worker_1,4359,7.9055,4380,0,,/api/v1/result/20260708_092245_623_307/image
20260708_092245_895_339,True,202,42.691499999818916,done,True,obb_worker_1,4984,10.2679,5007,0,,/api/v1/result/20260708_092245_895_339/image
20260708_092245_580_302,True,202,32.39309999980833,done,True,obb_worker_1,4293,7.7301,4315,0,,/api/v1/result/20260708_092245_580_302/image
20260708_092245_471_288,True,202,52.66470000015033,done,True,obb_worker_1,4050,7.6324,4072,0,,/api/v1/result/20260708_092245_471_288/image
20260708_092246_209_376,True,202,38.43030000007275,done,True,obb_worker_1,5674,9.2378,5698,0,,/api/v1/result/20260708_092246_209_376/image
20260708_092245_254_262,True,202,42.324900000039634,done,True,obb_worker_1,3540,7.7353,3562,0,,/api/v1/result/20260708_092245_254_262/image
20260708_092245_800_327,True,202,46.553099999982805,done,True,obb_worker_1,4754,8.3411,4776,0,,/api/v1/result/20260708_092245_800_327/image
20260708_092245_876_337,True,202,27.417100000093342,done,True,obb_worker_1,4949,9.1521,4972,0,,/api/v1/result/20260708_092245_876_337/image
20260708_092245_733_320,True,202,37.783000000217726,done,True,obb_worker_1,4630,9.8157,4653,0,,/api/v1/result/20260708_092245_733_320/image
20260708_092246_309_387,True,202,46.840200000133336,done,True,obb_worker_1,5916,9.4454,5940,0,,/api/v1/result/20260708_092246_309_387/image
20260708_092246_475_408,True,202,40.55659999994532,done,True,obb_worker_1,6332,9.0215,6355,0,,/api/v1/result/20260708_092246_475_408/image
20260708_092245_978_348,True,202,47.182600000269304,done,True,obb_worker_1,5144,11.0324,5168,0,,/api/v1/result/20260708_092245_978_348/image
20260708_092246_451_405,True,202,37.30799999993906,done,True,obb_worker_1,6271,9.6685,6296,0,,/api/v1/result/20260708_092246_451_405/image
20260708_092245_848_333,True,202,46.03629999974146,done,True,obb_worker_1,4866,8.5767,4888,0,,/api/v1/result/20260708_092245_848_333/image
20260708_092246_388_397,True,202,41.5248999997857,done,True,obb_worker_1,6104,9.2344,6127,0,,/api/v1/result/20260708_092246_388_397/image
20260708_092245_878_338,True,202,53.07719999973415,done,True,obb_worker_1,4976,8.3744,4998,0,,/api/v1/result/20260708_092245_878_338/image
20260708_092245_547_297,True,202,47.645399999964866,done,True,obb_worker_1,4187,11.8676,4213,0,,/api/v1/result/20260708_092245_547_297/image
20260708_092245_571_300,True,202,47.16690000032031,done,True,obb_worker_1,4249,8.3134,4272,0,,/api/v1/result/20260708_092245_571_300/image
20260708_092245_598_304,True,202,41.45620000008421,done,True,obb_worker_1,4330,7.8893,4352,0,,/api/v1/result/20260708_092245_598_304/image
20260708_092245_556_299,True,202,34.56950000008874,done,True,obb_worker_1,4235,9.9868,4258,0,,/api/v1/result/20260708_092245_556_299/image
20260708_092245_853_334,True,202,47.63520000005883,done,True,obb_worker_1,4889,10.454,4912,0,,/api/v1/result/20260708_092245_853_334/image
20260708_092246_551_417,True,202,36.78020000006654,done,True,obb_worker_1,6522,8.9829,6545,0,,/api/v1/result/20260708_092246_551_417/image
20260708_092245_547_298,True,202,40.15110000000277,done,True,obb_worker_1,4216,7.7173,4238,0,,/api/v1/result/20260708_092245_547_298/image
20260708_092246_291_386,True,202,44.75090000005366,done,True,obb_worker_1,5880,9.3103,5903,0,,/api/v1/result/20260708_092246_291_386/image
20260708_092245_627_308,True,202,30.457600000318052,done,True,obb_worker_1,4407,11.3713,4432,0,,/api/v1/result/20260708_092245_627_308/image
20260708_092245_422_283,True,202,47.399099999893224,done,True,obb_worker_1,3944,7.5783,3964,0,,/api/v1/result/20260708_092245_422_283/image
20260708_092246_357_393,True,202,45.35829999986163,done,True,obb_worker_1,6023,9.2264,6046,0,,/api/v1/result/20260708_092246_357_393/image
20260708_092246_425_402,True,202,38.43289999986155,done,True,obb_worker_1,6205,12.8389,6232,0,,/api/v1/result/20260708_092246_425_402/image
20260708_092245_803_328,True,202,45.52259999991293,done,True,obb_worker_1,4777,9.0951,4800,0,,/api/v1/result/20260708_092245_803_328/image
20260708_092245_603_305,True,202,32.1604999999181,done,True,obb_worker_1,4351,8.7188,4374,0,,/api/v1/result/20260708_092245_603_305/image
20260708_092246_224_378,True,202,37.0599999996557,done,True,obb_worker_1,5715,9.895,5739,0,,/api/v1/result/20260708_092246_224_378/image
20260708_092246_196_375,True,202,49.41599999983737,done,True,obb_worker_1,5661,8.4449,5683,0,,/api/v1/result/20260708_092246_196_375/image
20260708_092245_752_322,True,202,43.516900000213354,done,True,obb_worker_1,4666,8.3587,4687,0,,/api/v1/result/20260708_092245_752_322/image
20260708_092246_144_368,True,202,48.645099999703234,done,True,obb_worker_1,5519,8.5845,5541,0,,/api/v1/result/20260708_092246_144_368/image
20260708_092245_696_315,True,202,46.780000000126165,done,True,obb_worker_1,4533,8.1243,4555,0,,/api/v1/result/20260708_092245_696_315/image
20260708_092246_462_406,True,202,40.258300000004965,done,True,obb_worker_1,6289,10.0773,6313,0,,/api/v1/result/20260708_092246_462_406/image
20260708_092245_710_317,True,202,37.00600000001941,done,True,obb_worker_1,4572,8.2619,4594,0,,/api/v1/result/20260708_092245_710_317/image
20260708_092245_532_296,True,202,34.877200000209996,done,True,obb_worker_1,4176,8.3755,4197,0,,/api/v1/result/20260708_092245_532_296/image
20260708_092246_003_351,True,202,48.16479999999501,done,True,obb_worker_1,5201,8.2226,5223,0,,/api/v1/result/20260708_092246_003_351/image
20260708_092246_375_395,True,202,41.394599999875936,done,True,obb_worker_1,6061,9.0539,6084,0,,/api/v1/result/20260708_092246_375_395/image
20260708_092245_687_314,True,202,39.46879999966768,done,True,obb_worker_1,4513,9.0922,4536,0,,/api/v1/result/20260708_092245_687_314/image
20260708_092245_872_336,True,202,43.5750999999982,done,True,obb_worker_1,4926,8.5821,4948,0,,/api/v1/result/20260708_092245_872_336/image
20260708_092246_051_358,True,202,38.58829999990121,done,True,obb_worker_1,5347,8.1113,5369,0,,/api/v1/result/20260708_092246_051_358/image
20260708_092245_744_321,True,202,47.308000000157335,done,True,obb_worker_1,4647,9.1045,4670,0,,/api/v1/result/20260708_092245_744_321/image
20260708_092245_828_332,True,202,28.85850000029677,done,True,obb_worker_1,4833,8.2991,4855,0,,/api/v1/result/20260708_092245_828_332/image
20260708_092246_334_390,True,202,42.82210000019404,done,True,obb_worker_1,5952,8.7906,5975,0,,/api/v1/result/20260708_092246_334_390/image
20260708_092246_267_383,True,202,43.593500000042695,done,True,obb_worker_1,5820,9.2351,5843,0,,/api/v1/result/20260708_092246_267_383/image
20260708_092246_515_413,True,202,40.18100000030245,done,True,obb_worker_1,6436,13.2244,6464,0,,/api/v1/result/20260708_092246_515_413/image
20260708_092246_346_392,True,202,36.28679999974338,done,True,obb_worker_1,6005,9.9347,6029,0,,/api/v1/result/20260708_092246_346_392/image
20260708_092246_397_398,True,202,41.12260000010792,done,True,obb_worker_1,6122,9.1578,6145,0,,/api/v1/result/20260708_092246_397_398/image
20260708_092246_145_369,True,202,26.014999999915744,done,True,obb_worker_1,5545,8.8882,5568,0,,/api/v1/result/20260708_092246_145_369/image
20260708_092246_010_353,True,202,35.00739999981306,done,True,obb_worker_1,5245,8.4891,5267,0,,/api/v1/result/20260708_092246_010_353/image
20260708_092246_560_418,True,202,45.17470000018875,done,True,obb_worker_1,6539,9.8608,6563,0,,/api/v1/result/20260708_092246_560_418/image
20260708_092245_854_335,True,202,24.475400000028458,done,True,obb_worker_1,4916,8.7365,4939,0,,/api/v1/result/20260708_092245_854_335/image
20260708_092245_927_343,True,202,49.01730000028692,done,True,obb_worker_1,5039,8.8772,5061,0,,/api/v1/result/20260708_092245_927_343/image
20260708_092246_264_382,True,202,45.24919999994381,done,True,obb_worker_1,5794,9.6367,5818,0,,/api/v1/result/20260708_092246_264_382/image
20260708_092246_027_355,True,202,46.62139999982173,done,True,obb_worker_1,5288,8.5255,5310,0,,/api/v1/result/20260708_092246_027_355/image
20260708_092246_003_352,True,202,47.80049999999392,done,True,obb_worker_1,5226,9.2593,5250,0,,/api/v1/result/20260708_092246_003_352/image
20260708_092246_096_363,True,202,45.68950000020777,done,True,obb_worker_1,5434,8.6067,5456,0,,/api/v1/result/20260708_092246_096_363/image
20260708_092246_100_364,True,202,38.404999999784195,done,True,obb_worker_1,5456,8.4138,5478,0,,/api/v1/result/20260708_092246_100_364/image
20260708_092245_902_341,True,202,29.18420000014521,done,True,obb_worker_1,5006,12.6707,5032,0,,/api/v1/result/20260708_092245_902_341/image
20260708_092245_980_350,True,202,28.30229999972289,done,True,obb_worker_1,5198,8.2953,5219,0,,/api/v1/result/20260708_092245_980_350/image
20260708_092246_420_401,True,202,42.29890000033265,done,True,obb_worker_1,6181,8.8097,6204,0,,/api/v1/result/20260708_092246_420_401/image
20260708_092246_639_428,True,202,42.18129999981102,done,True,obb_worker_1,6754,9.4193,6777,0,,/api/v1/result/20260708_092246_639_428/image
20260708_092246_637_427,True,202,44.70690000016475,done,True,obb_worker_1,6723,16.6634,6753,0,,/api/v1/result/20260708_092246_637_427/image
20260708_092246_412_400,True,202,37.771799999973155,done,True,obb_worker_1,6163,9.4877,6186,0,,/api/v1/result/20260708_092246_412_400/image
20260708_092246_060_359,True,202,36.25529999999344,done,True,obb_worker_1,5361,8.5631,5384,0,,/api/v1/result/20260708_092246_060_359/image
20260708_092245_824_330,True,202,47.413099999630504,done,True,obb_worker_1,4809,8.5333,4831,0,,/api/v1/result/20260708_092245_824_330/image
20260708_092246_076_361,True,202,39.593299999978626,done,True,obb_worker_1,5401,8.5162,5423,0,,/api/v1/result/20260708_092246_076_361/image
20260708_092246_445_404,True,202,41.87289999981658,done,True,obb_worker_1,6247,12.4057,6274,0,,/api/v1/result/20260708_092246_445_404/image
20260708_092246_538_416,True,202,40.52269999965574,done,True,obb_worker_1,6501,16.4454,6532,0,,/api/v1/result/20260708_092246_538_416/image
20260708_092246_085_362,True,202,36.94500000028711,done,True,obb_worker_1,5418,9.2097,5441,0,,/api/v1/result/20260708_092246_085_362/image
20260708_092246_663_431,True,202,40.1836999999432,done,True,obb_worker_1,6813,9.6626,6836,0,,/api/v1/result/20260708_092246_663_431/image
20260708_092246_592_422,True,202,40.4817999997249,done,True,obb_worker_1,6623,9.0954,6646,0,,/api/v1/result/20260708_092246_592_422/image
20260708_092246_648_429,True,202,33.65440000015951,done,True,obb_worker_1,6774,9.5175,6798,0,,/api/v1/result/20260708_092246_648_429/image
20260708_092246_287_385,True,202,44.769199999791454,done,True,obb_worker_1,5855,9.4509,5879,0,,/api/v1/result/20260708_092246_287_385/image
20260708_092246_242_380,True,202,45.932900000025256,done,True,obb_worker_1,5760,9.0673,5784,0,,/api/v1/result/20260708_092246_242_380/image
20260708_092246_528_414,True,202,40.243200000077195,done,True,obb_worker_1,6454,9.333,6478,0,,/api/v1/result/20260708_092246_528_414/image
20260708_092246_676_432,True,202,38.55440000006638,done,True,obb_worker_1,6832,9.5402,6855,0,,/api/v1/result/20260708_092246_676_432/image
20260708_092246_537_415,True,202,45.68760000029215,done,True,obb_worker_1,6473,8.8435,6496,0,,/api/v1/result/20260708_092246_537_415/image
20260708_092246_379_396,True,202,43.698699999822566,done,True,obb_worker_1,6084,10.0544,6108,0,,/api/v1/result/20260708_092246_379_396/image
20260708_092246_401_399,True,202,41.24369999999544,done,True,obb_worker_1,6145,9.6655,6169,0,,/api/v1/result/20260708_092246_401_399/image
20260708_092246_614_424,True,202,44.75649999994857,done,True,obb_worker_1,6658,9.9844,6683,0,,/api/v1/result/20260708_092246_614_424/image
20260708_092246_026_354,True,202,46.40999999992346,done,True,obb_worker_1,5258,12.2987,5285,0,,/api/v1/result/20260708_092246_026_354/image
20260708_092246_035_356,True,202,34.38940000023649,done,True,obb_worker_1,5303,8.3208,5325,0,,/api/v1/result/20260708_092246_035_356/image
20260708_092246_241_379,True,202,45.846399999845744,done,True,obb_worker_1,5726,16.7236,5758,0,,/api/v1/result/20260708_092246_241_379/image
20260708_092246_798_446,True,202,70.41620000018156,done,True,obb_worker_1,7121,9.6197,7145,0,,/api/v1/result/20260708_092246_798_446/image
20260708_092246_689_434,True,202,42.53339999968375,done,True,obb_worker_1,6874,13.9317,6903,0,,/api/v1/result/20260708_092246_689_434/image
20260708_092246_574_420,True,202,36.399099999925966,done,True,obb_worker_1,6583,9.3778,6607,0,,/api/v1/result/20260708_092246_574_420/image
20260708_092246_120_365,True,202,43.09879999982513,done,True,obb_worker_1,5463,8.9096,5486,0,,/api/v1/result/20260708_092246_120_365/image
20260708_092246_335_391,True,202,47.77269999976852,done,True,obb_worker_1,5978,18.6837,6011,0,,/api/v1/result/20260708_092246_335_391/image
20260708_092246_194_374,True,202,46.11879999993107,done,True,obb_worker_1,5634,9.2553,5658,0,,/api/v1/result/20260708_092246_194_374/image
20260708_092246_807_448,True,202,35.761900000125024,done,True,obb_worker_1,7168,9.5422,7191,0,,/api/v1/result/20260708_092246_807_448/image
20260708_092246_919_462,True,202,39.34209999988525,done,True,obb_worker_1,7454,17.7484,7485,0,,/api/v1/result/20260708_092246_919_462/image
20260708_092246_488_409,True,202,43.82860000032451,done,True,obb_worker_1,6347,9.8003,6371,0,,/api/v1/result/20260708_092246_488_409/image
20260708_092246_313_389,True,202,43.82080000004862,done,True,obb_worker_1,5942,12.843,5969,0,,/api/v1/result/20260708_092246_313_389/image
20260708_092246_268_384,True,202,28.217700000368495,done,True,obb_worker_1,5846,8.6201,5870,0,,/api/v1/result/20260708_092246_268_384/image
20260708_092246_682_433,True,202,43.16870000002382,done,True,obb_worker_1,6853,9.1545,6878,0,,/api/v1/result/20260708_092246_682_433/image
20260708_092246_358_394,True,202,47.83559999987119,done,True,obb_worker_1,6047,9.0139,6070,0,,/api/v1/result/20260708_092246_358_394/image
20260708_092246_515_412,True,202,44.51490000019476,done,True,obb_worker_1,6406,10.8008,6431,0,,/api/v1/result/20260708_092246_515_412/image
20260708_092246_702_435,True,202,42.99270000001343,done,True,obb_worker_1,6895,9.0604,6918,0,,/api/v1/result/20260708_092246_702_435/image
20260708_092246_492_410,True,202,41.91259999970498,done,True,obb_worker_1,6371,11.0511,6397,0,,/api/v1/result/20260708_092246_492_410/image
20260708_092246_435_403,True,202,37.46419999970385,done,True,obb_worker_1,6227,9.6693,6250,0,,/api/v1/result/20260708_092246_435_403/image
20260708_092246_870_456,True,202,43.25909999988653,done,True,obb_worker_1,7334,10.6954,7358,0,,/api/v1/result/20260708_092246_870_456/image
20260708_092246_967_467,True,202,41.888400000061665,done,True,obb_worker_1,7549,9.952,7572,0,,/api/v1/result/20260708_092246_967_467/image
20260708_092247_017_474,True,202,49.39940000031129,done,True,obb_worker_1,7692,10.3431,7715,0,,/api/v1/result/20260708_092247_017_474/image
20260708_092246_498_411,True,202,36.906899999848974,done,True,obb_worker_1,6394,10.249,6418,0,,/api/v1/result/20260708_092246_498_411/image
20260708_092247_100_484,True,202,41.795900000124675,done,True,obb_worker_1,7881,10.3889,7904,0,,/api/v1/result/20260708_092247_100_484/image
20260708_092246_706_436,True,202,40.83170000012615,done,True,obb_worker_1,6918,9.5397,6942,0,,/api/v1/result/20260708_092246_706_436/image
20260708_092246_584_421,True,202,45.015000000148575,done,True,obb_worker_1,6602,9.3512,6626,0,,/api/v1/result/20260708_092246_584_421/image
20260708_092246_570_419,True,202,41.50699999991048,done,True,obb_worker_1,6560,9.3733,6584,0,,/api/v1/result/20260708_092246_570_419/image
20260708_092246_751_441,True,202,43.8653000001068,done,True,obb_worker_1,7019,9.422,7042,0,,/api/v1/result/20260708_092246_751_441/image
20260708_092246_938_464,True,202,41.9901000000209,done,True,obb_worker_1,7496,9.6994,7519,0,,/api/v1/result/20260708_092246_938_464/image
20260708_092247_084_482,True,202,36.66770000018005,done,True,obb_worker_1,7847,9.9089,7869,0,,/api/v1/result/20260708_092247_084_482/image
20260708_092246_728_438,True,202,45.02679999995962,done,True,obb_worker_1,6952,9.4578,6975,0,,/api/v1/result/20260708_092246_728_438/image
20260708_092246_731_439,True,202,41.09889999972438,done,True,obb_worker_1,6977,10.9133,7002,0,,/api/v1/result/20260708_092246_731_439/image
20260708_092246_715_437,True,202,41.09799999969255,done,True,obb_worker_1,6936,9.1928,6960,0,,/api/v1/result/20260708_092246_715_437/image
20260708_092246_597_423,True,202,36.76309999991645,done,True,obb_worker_1,6644,11.5052,6670,0,,/api/v1/result/20260708_092246_597_423/image
20260708_092246_941_465,True,202,39.3167999995967,done,True,obb_worker_1,7519,9.5121,7542,0,,/api/v1/result/20260708_092246_941_465/image
20260708_092246_902_460,True,202,35.39229999978488,done,True,obb_worker_1,7414,10.13,7438,0,,/api/v1/result/20260708_092246_902_460/image
20260708_092247_061_479,True,202,43.32750000003216,done,True,obb_worker_1,7783,9.6648,7806,0,,/api/v1/result/20260708_092247_061_479/image
20260708_092246_659_430,True,202,43.503899999905116,done,True,obb_worker_1,6792,9.5773,6815,0,,/api/v1/result/20260708_092246_659_430/image
20260708_092246_847_453,True,202,38.821200000256795,done,True,obb_worker_1,7278,9.2539,7301,0,,/api/v1/result/20260708_092246_847_453/image
20260708_092246_822_449,True,202,38.240099999711674,done,True,obb_worker_1,7182,12.945,7210,0,,/api/v1/result/20260708_092246_822_449/image
20260708_092246_615_425,True,202,41.93880000002537,done,True,obb_worker_1,6685,13.219,6712,0,,/api/v1/result/20260708_092246_615_425/image
20260708_092247_008_472,True,202,40.14089999964199,done,True,obb_worker_1,7649,9.6513,7671,0,,/api/v1/result/20260708_092247_008_472/image
20260708_092246_825_450,True,202,61.68000000025131,done,True,obb_worker_1,7212,9.8363,7236,0,,/api/v1/result/20260708_092246_825_450/image
20260708_092247_046_477,True,202,40.109900000061316,done,True,obb_worker_1,7743,9.8303,7766,0,,/api/v1/result/20260708_092247_046_477/image
20260708_092246_625_426,True,202,41.62369999994553,done,True,obb_worker_1,6706,9.0295,6730,0,,/api/v1/result/20260708_092246_625_426/image
20260708_092247_203_496,True,202,46.074400000179594,done,True,obb_worker_1,8111,9.6673,8134,0,,/api/v1/result/20260708_092247_203_496/image
20260708_092246_880_457,True,202,32.951799999864306,done,True,obb_worker_1,7357,9.1678,7380,0,,/api/v1/result/20260708_092246_880_457/image
20260708_092247_040_476,True,202,44.52630000014324,done,True,obb_worker_1,7723,11.1055,7747,0,,/api/v1/result/20260708_092247_040_476/image
20260708_092246_799_447,True,202,25.120499999957246,done,True,obb_worker_1,7148,9.4141,7171,0,,/api/v1/result/20260708_092246_799_447/image
20260708_092246_973_469,True,202,34.05079999993177,done,True,obb_worker_1,7596,9.776,7619,0,,/api/v1/result/20260708_092246_973_469/image
20260708_092246_762_442,True,202,46.337900000253285,done,True,obb_worker_1,7034,9.9801,7058,0,,/api/v1/result/20260708_092246_762_442/image
20260708_092247_134_488,True,202,37.81329999992522,done,True,obb_worker_1,7961,10.1448,7984,0,,/api/v1/result/20260708_092247_134_488/image
20260708_092246_774_444,True,202,24.481500000092637,done,True,obb_worker_1,7080,15.9064,7111,0,,/api/v1/result/20260708_092246_774_444/image
20260708_092247_229_499,True,202,66.01259999979447,done,True,obb_worker_1,8196,9.8735,8220,0,,/api/v1/result/20260708_092247_229_499/image
20260708_092247_157_491,True,202,37.52589999976408,done,True,obb_worker_1,8019,11.972,8044,0,,/api/v1/result/20260708_092247_157_491/image
20260708_092246_951_466,True,202,36.74140000020998,done,True,obb_worker_1,7538,10.1527,7562,0,,/api/v1/result/20260708_092246_951_466/image
20260708_092246_858_454,True,202,35.07960000024468,done,True,obb_worker_1,7295,9.6385,7319,0,,/api/v1/result/20260708_092246_858_454/image
20260708_092247_034_475,True,202,42.18200000013894,done,True,obb_worker_1,7703,9.3695,7725,0,,/api/v1/result/20260708_092247_034_475/image
20260708_092246_846_452,True,202,46.19559999991907,done,True,obb_worker_1,7248,12.3916,7274,0,,/api/v1/result/20260708_092246_846_452/image
20260708_092246_968_468,True,202,49.772399999710615,done,True,obb_worker_1,7575,9.7268,7598,0,,/api/v1/result/20260708_092246_968_468/image
20260708_092246_831_451,True,202,31.90840000024764,done,True,obb_worker_1,7235,9.3377,7259,0,,/api/v1/result/20260708_092246_831_451/image
20260708_092246_740_440,True,202,37.588400000004185,done,True,obb_worker_1,6999,11.977,7025,0,,/api/v1/result/20260708_092246_740_440/image
20260708_092246_891_458,True,202,42.93710000001738,done,True,obb_worker_1,7373,10.013,7396,0,,/api/v1/result/20260708_092246_891_458/image
20260708_092246_773_443,True,202,41.071000000101776,done,True,obb_worker_1,7051,11.7454,7077,0,,/api/v1/result/20260708_092246_773_443/image
20260708_092246_897_459,True,202,39.16909999998097,done,True,obb_worker_1,7394,10.0147,7417,0,,/api/v1/result/20260708_092246_897_459/image
20260708_092247_254_502,True,202,61.81540000034147,done,True,obb_worker_1,8229,9.5352,8252,0,,/api/v1/result/20260708_092247_254_502/image
20260708_092247_298_508,True,202,39.29949999974269,done,True,obb_worker_1,8352,9.7522,8375,0,,/api/v1/result/20260708_092247_298_508/image
20260708_092246_785_445,True,202,44.009400000049936,done,True,obb_worker_1,7106,9.6516,7131,0,,/api/v1/result/20260708_092246_785_445/image
20260708_092246_913_461,True,202,39.56849999985934,done,True,obb_worker_1,7432,9.8649,7455,0,,/api/v1/result/20260708_092246_913_461/image
20260708_092247_126_487,True,202,40.96099999969738,done,True,obb_worker_1,7941,11.1603,7966,0,,/api/v1/result/20260708_092247_126_487/image
20260708_092247_218_498,True,202,38.131199999952514,done,True,obb_worker_1,8153,9.7145,8176,0,,/api/v1/result/20260708_092247_218_498/image
20260708_092247_119_486,True,202,42.03419999976177,done,True,obb_worker_1,7919,10.9114,7943,0,,/api/v1/result/20260708_092247_119_486/image
20260708_092246_995_471,True,202,44.35709999961546,done,True,obb_worker_1,7629,15.1497,7657,0,,/api/v1/result/20260708_092246_995_471/image
20260708_092247_142_489,True,202,39.03910000008182,done,True,obb_worker_1,7980,10.1106,8003,0,,/api/v1/result/20260708_092247_142_489/image
20260708_092247_014_473,True,202,43.88210000024628,done,True,obb_worker_1,7666,9.5441,7689,0,,/api/v1/result/20260708_092247_014_473/image
20260708_092247_111_485,True,202,37.667099999907805,done,True,obb_worker_1,7900,9.7594,7923,0,,/api/v1/result/20260708_092247_111_485/image
20260708_092247_276_505,True,202,44.18940000005023,done,True,obb_worker_1,8291,9.4547,8315,0,,/api/v1/result/20260708_092247_276_505/image
20260708_092247_345_514,True,202,39.2016999999214,done,True,obb_worker_1,8468,10.0759,8492,0,,/api/v1/result/20260708_092247_345_514/image
20260708_092247_305_509,True,202,37.93770000038421,done,True,obb_worker_1,8370,10.0897,8394,0,,/api/v1/result/20260708_092247_305_509/image
20260708_092247_268_504,True,202,38.7959999998202,done,True,obb_worker_1,8273,9.5844,8295,0,,/api/v1/result/20260708_092247_268_504/image
20260708_092247_364_516,True,202,45.459300000402436,done,True,obb_worker_1,8503,9.4493,8525,0,,/api/v1/result/20260708_092247_364_516/image
20260708_092247_154_490,True,202,42.13110000000597,done,True,obb_worker_1,7996,9.698,8019,0,,/api/v1/result/20260708_092247_154_490/image
20260708_092247_388_519,True,202,44.84229999980016,done,True,obb_worker_1,8579,17.2555,8610,0,,/api/v1/result/20260708_092247_388_519/image
20260708_092246_869_455,True,202,43.27439999997296,done,True,obb_worker_1,7313,9.9966,7337,0,,/api/v1/result/20260708_092246_869_455/image
20260708_092247_181_494,True,202,46.41330000004018,done,True,obb_worker_1,8079,9.6969,8102,0,,/api/v1/result/20260708_092247_181_494/image
20260708_092247_409_521,True,202,45.90810000036072,done,True,obb_worker_1,8633,9.2624,8656,0,,/api/v1/result/20260708_092247_409_521/image
20260708_092247_332_512,True,202,41.54030000017883,done,True,obb_worker_1,8428,9.2462,8450,0,,/api/v1/result/20260708_092247_332_512/image
